pessoas;mortos;feridos_leves;feridos_graves;ilesos;feridos;freq;share_tracado_via_tipo_1;share_is_night;share_is_weekend;share_is_single_lane
207;9;49;20;123;69;97;0.855670103092784;0.412371134020619;0.474226804123711;1
245;18;44;27;143;71;97;0.814432989690722;0.391752577319588;0.463917525773196;1
206;4;89;23;84;112;96;0.364583333333333;0.291666666666667;0.4375;0.760416666666667
181;18;41;33;78;74;96;0.770833333333333;0.479166666666667;0.520833333333333;1
267;16;64;39;138;103;96;0.958333333333333;0.572916666666667;0.5;0.979166666666667
210;7;76;14;105;90;96;0.916666666666667;0.46875;0.416666666666667;0.989583333333333
192;19;42;29;89;71;96;0.59375;0.385416666666667;0.333333333333333;1
227;23;60;22;109;82;96;0.916666666666667;0.447916666666667;0.520833333333333;0.989583333333333
208;13;75;35;79;110;95;0.884210526315789;0.431578947368421;0.505263157894737;1
278;25;101;36;96;137;95;0.905263157894737;0.389473684210526;0.557894736842105;0.947368421052632
251;23;73;23;100;96;95;0.91578947368421;0.336842105263158;0.494736842105263;0.968421052631579
199;17;76;24;75;100;95;0.8;0.421052631578947;0.515789473684211;1
180;16;47;16;92;63;94;0.765957446808511;0.319148936170213;0.51063829787234;1
199;10;47;26;103;73;94;0.946808510638298;0.446808510638298;0.5;0.98936170212766
189;7;62;20;93;82;94;0.702127659574468;0.617021276595745;0.5;1
206;4;82;26;90;108;94;0.542553191489362;0.340425531914894;0.446808510638298;0.98936170212766
231;5;82;46;93;128;93;0.67741935483871;0.548387096774194;0.688172043010753;0.956989247311828
247;17;88;37;101;125;93;0.612903225806452;0.516129032258065;0.419354838709677;1
194;9;63;39;77;102;93;0.774193548387097;0.440860215053763;0.537634408602151;0.946236559139785
205;11;58;29;84;87;93;0.387096774193548;0.365591397849462;0.462365591397849;1
229;17;85;23;104;108;92;0.532608695652174;0.369565217391304;0.380434782608696;0.978260869565217
198;28;47;38;76;85;92;0.804347826086957;0.554347826086957;0.543478260869565;0.978260869565217
219;23;56;30;102;86;91;0.78021978021978;0.362637362637363;0.417582417582418;0.956043956043956
175;17;38;23;83;61;91;0.769230769230769;0.340659340659341;0.516483516483517;0.978021978021978
213;15;57;32;90;89;90;0.744444444444445;0.466666666666667;0.422222222222222;0.988888888888889
268;18;69;23;139;92;89;0.932584269662921;0.49438202247191;0.539325842696629;0.955056179775281
265;21;81;24;127;105;89;0.797752808988764;0.348314606741573;0.460674157303371;0.98876404494382
254;11;85;26;119;111;89;0.764044943820225;0.449438202247191;0.438202247191011;0.98876404494382
271;11;75;42;118;117;89;0.651685393258427;0.49438202247191;0.471910112359551;0.98876404494382
168;16;50;17;70;67;88;0.920454545454545;0.5;0.511363636363636;0.886363636363636
199;17;35;19;115;54;88;0.704545454545455;0.454545454545455;0.545454545454545;0.988636363636364
173;14;41;30;76;71;87;0.735632183908046;0.298850574712644;0.471264367816092;1
192;16;35;17;116;52;87;0.885057471264368;0.35632183908046;0.436781609195402;0.977011494252874
176;18;43;20;87;63;87;0.988505747126437;0.459770114942529;0.505747126436782;0.96551724137931
226;15;74;28;94;102;87;0.873563218390805;0.471264367816092;0.436781609195402;1
174;9;55;25;79;80;87;0.850574712643678;0.482758620689655;0.528735632183908;0.96551724137931
207;36;54;37;66;91;87;0.908045977011494;0.390804597701149;0.563218390804598;0.988505747126437
144;11;56;11;65;67;86;0.558139534883721;0.395348837209302;0.511627906976744;1
178;8;70;25;71;95;86;0.883720930232558;0.593023255813954;0.511627906976744;1
264;11;86;33;127;119;85;0.470588235294118;0.4;0.529411764705882;1
178;3;62;13;95;75;85;0.517647058823529;0.458823529411765;0.564705882352941;0.823529411764706
191;15;48;29;86;77;85;0.929411764705882;0.447058823529412;0.482352941176471;0.976470588235294
158;11;33;11;94;44;85;0.682352941176471;0.341176470588235;0.376470588235294;0.329411764705882
215;10;87;37;72;124;85;0.564705882352941;0.423529411764706;0.4;1
154;5;27;22;90;49;84;1;0.583333333333333;0.630952380952381;0.988095238095238
198;42;61;36;51;97;84;0.630952380952381;0.440476190476191;0.488095238095238;0.976190476190476
212;20;68;38;77;106;84;0.785714285714286;0.476190476190476;0.452380952380952;1
198;15;62;27;88;89;84;0.869047619047619;0.369047619047619;0.428571428571429;1
206;19;62;49;53;111;83;0.72289156626506;0.469879518072289;0.385542168674699;0.987951807228916
180;19;30;48;75;78;82;0.804878048780488;0.475609756097561;0.426829268292683;0.975609756097561
230;18;78;22;100;100;82;0.341463414634146;0.268292682926829;0.402439024390244;0.926829268292683
196;27;48;17;95;65;82;0.768292682926829;0.365853658536585;0.439024390243902;1
238;23;40;30;133;70;82;0.939024390243902;0.646341463414634;0.451219512195122;1
182;25;42;40;64;82;82;0.987804878048781;0.463414634146342;0.548780487804878;0.975609756097561
201;27;46;38;75;84;82;0.987804878048781;0.548780487804878;0.487804878048781;0.963414634146341
205;41;46;38;68;84;82;0.853658536585366;0.560975609756098;0.51219512195122;1
188;7;56;19;94;75;82;0.804878048780488;0.341463414634146;0.365853658536585;1
176;6;45;8;112;53;82;0.804878048780488;0.268292682926829;0.463414634146342;1
193;10;48;18;112;66;81;0.62962962962963;0.444444444444444;0.54320987654321;0.987654320987654
222;22;72;28;95;100;81;0.691358024691358;0.308641975308642;0.395061728395062;0.962962962962963
156;21;19;27;78;46;80;0.8875;0.4625;0.5625;0.9875
184;6;50;15;108;65;80;0.65;0.4625;0.425;1
167;8;50;32;73;82;79;0.417721518987342;0.392405063291139;0.468354430379747;0.987341772151899
160;6;24;9;108;33;78;0.897435897435897;0.551282051282051;0.538461538461538;1
168;10;35;16;102;51;77;0.883116883116883;0.415584415584416;0.493506493506494;0.961038961038961
180;11;48;14;101;62;77;0.805194805194805;0.558441558441558;0.51948051948052;0.961038961038961
141;6;40;25;65;65;76;0.644736842105263;0.447368421052632;0.407894736842105;0.947368421052632
133;3;49;27;53;76;76;0.539473684210526;0.434210526315789;0.552631578947369;0.986842105263158
158;15;41;23;68;64;75;0.973333333333333;0.466666666666667;0.466666666666667;1
147;15;24;19;78;43;74;0.662162162162162;0.351351351351351;0.364864864864865;0.972972972972973
146;6;18;8;109;26;74;0.918918918918919;0.364864864864865;0.662162162162162;1
159;17;38;30;73;68;74;0.743243243243243;0.45945945945946;0.527027027027027;0.972972972972973
171;28;33;23;80;56;74;0.986486486486486;0.432432432432432;0.45945945945946;1
160;18;32;12;85;44;74;0.864864864864865;0.554054054054054;0.432432432432432;1
180;2;60;32;81;92;74;0.418918918918919;0.472972972972973;0.45945945945946;1
192;16;73;33;58;106;73;0.972602739726027;0.602739726027397;0.424657534246575;0.958904109589041
232;10;65;23;103;88;73;0.904109589041096;0.328767123287671;0.438356164383562;0.972602739726027
152;9;41;12;85;53;72;0.694444444444445;0.472222222222222;0.527777777777778;0.888888888888889
223;23;75;23;95;98;72;0.444444444444444;0.416666666666667;0.513888888888889;0.986111111111111
153;25;42;27;46;69;72;0.791666666666667;0.527777777777778;0.5;0.986111111111111
222;24;68;45;66;113;72;0.555555555555556;0.402777777777778;0.555555555555556;1
152;7;48;18;76;66;71;0.647887323943662;0.309859154929577;0.422535211267606;0.985915492957746
211;19;85;31;74;116;71;0.661971830985916;0.549295774647887;0.605633802816901;1
177;16;57;32;64;89;71;1;0.464788732394366;0.535211267605634;1
166;24;43;38;54;81;71;0.788732394366197;0.492957746478873;0.436619718309859;1
157;16;42;20;66;62;70;0.671428571428571;0.414285714285714;0.514285714285714;0.985714285714286
157;14;60;21;57;81;68;0.970588235294118;0.338235294117647;0.455882352941176;0.985294117647059
132;0;46;14;71;60;68;0.470588235294118;0.544117647058824;0.5;0.661764705882353
121;7;36;6;66;42;67;0.522388059701493;0.26865671641791;0.507462686567164;0.626865671641791
139;2;39;6;89;45;67;0.955223880597015;0.373134328358209;0.626865671641791;0.0149253731343284
149;9;43;24;70;67;66;0.939393939393939;0.606060606060606;0.454545454545455;0.984848484848485
150;8;69;25;43;94;66;0.363636363636364;0.409090909090909;0.636363636363636;0.984848484848485
139;17;30;14;71;44;65;0.923076923076923;0.507692307692308;0.476923076923077;0.984615384615385
142;18;39;35;40;74;65;0.815384615384615;0.569230769230769;0.615384615384615;0.969230769230769
134;4;36;4;87;40;64;0.734375;0.59375;0.5;1
159;18;54;20;60;74;64;0.828125;0.421875;0.546875;0.96875
246;4;90;23;114;113;64;0.765625;0.375;0.484375;0.96875
156;5;63;10;75;73;64;0.640625;0.375;0.546875;0.96875
143;16;42;28;50;70;64;0.5625;0.390625;0.34375;1
140;7;34;35;55;69;64;0.84375;0.40625;0.546875;1
131;1;48;12;68;60;63;0.412698412698413;0.428571428571429;0.46031746031746;0.984126984126984
135;5;41;24;48;65;62;0.983870967741936;0.370967741935484;0.435483870967742;1
157;21;44;16;61;60;62;0.741935483870968;0.306451612903226;0.467741935483871;1
192;12;44;33;80;77;62;0.919354838709677;0.612903225806452;0.5;0.967741935483871
124;10;46;22;44;68;61;0.672131147540984;0.557377049180328;0.524590163934426;0.967213114754098
163;10;52;35;61;87;61;0.786885245901639;0.573770491803279;0.557377049180328;0.967213114754098
151;4;35;34;73;69;61;0.819672131147541;0.426229508196721;0.491803278688525;0.950819672131147
137;7;33;13;76;46;61;0.934426229508197;0.360655737704918;0.60655737704918;0.770491803278689
175;19;40;17;83;57;61;0.885245901639344;0.426229508196721;0.557377049180328;1
145;1;43;24;71;67;60;1;0.4;0.45;1
136;16;39;14;52;53;60;0.7;0.366666666666667;0.45;1
141;23;28;23;56;51;60;0.733333333333333;0.333333333333333;0.516666666666667;0.983333333333333
197;20;41;24;102;65;60;0.733333333333333;0.416666666666667;0.683333333333333;0.95
137;11;31;25;64;56;60;0.75;0.5;0.65;0.933333333333333
113;2;23;4;83;27;59;0.932203389830508;0.220338983050847;0.525423728813559;0.983050847457627
109;12;29;17;41;46;59;0.694915254237288;0.389830508474576;0.508474576271186;0.983050847457627
151;13;37;21;66;58;59;0.576271186440678;0.355932203389831;0.525423728813559;0.983050847457627
125;19;37;22;42;59;58;0.758620689655172;0.620689655172414;0.603448275862069;1
144;5;42;47;46;89;58;0.793103448275862;0.344827586206897;0.517241379310345;1
102;7;28;19;42;47;58;0.413793103448276;0.5;0.448275862068966;0.982758620689655
153;6;55;16;74;71;58;0.913793103448276;0.275862068965517;0.431034482758621;0.982758620689655
110;5;31;11;59;42;57;0.403508771929825;0.403508771929825;0.350877192982456;1
110;22;20;13;44;33;57;0.982456140350877;0.43859649122807;0.526315789473684;0.964912280701754
142;15;45;30;46;75;56;0.678571428571429;0.428571428571429;0.482142857142857;1
136;7;60;14;53;74;56;0.660714285714286;0.428571428571429;0.535714285714286;1
268;7;98;13;150;111;56;0.803571428571429;0.375;0.446428571428571;1
117;4;52;8;45;60;56;0.589285714285714;0.375;0.339285714285714;1
108;6;30;14;54;44;56;0.857142857142857;0.428571428571429;0.410714285714286;0.964285714285714
136;13;28;14;74;42;56;0.857142857142857;0.357142857142857;0.446428571428571;0.803571428571429
163;13;21;25;97;46;56;0.892857142857143;0.642857142857143;0.446428571428571;0.946428571428571
115;15;26;13;58;39;55;0.690909090909091;0.309090909090909;0.563636363636364;0.854545454545455
129;16;34;43;27;77;55;0.854545454545455;0.490909090909091;0.672727272727273;1
214;21;62;19;109;81;55;0.8;0.272727272727273;0.309090909090909;1
134;11;28;12;65;40;54;0.944444444444444;0.296296296296296;0.462962962962963;1
135;10;36;21;67;57;54;0.87037037037037;0.537037037037037;0.592592592592593;0.962962962962963
118;17;24;19;47;43;53;0.811320754716981;0.471698113207547;0.490566037735849;0.962264150943396
109;1;39;15;49;54;52;0.923076923076923;0.519230769230769;0.557692307692308;0.980769230769231
97;0;26;14;55;40;52;0.788461538461538;0.442307692307692;0.519230769230769;0.0576923076923077
134;22;23;38;48;61;52;0.807692307692308;0.673076923076923;0.615384615384615;0.980769230769231
123;9;44;9;57;53;52;0.653846153846154;0.269230769230769;0.480769230769231;1
168;14;59;19;70;78;51;0.980392156862745;0.372549019607843;0.509803921568627;1
130;9;46;28;43;74;51;0.823529411764706;0.509803921568627;0.549019607843137;1
91;7;24;14;45;38;51;0.549019607843137;0.411764705882353;0.431372549019608;0.980392156862745
155;13;32;20;53;52;50;0.84;0.26;0.44;0.98
90;3;36;10;39;46;50;0.48;0.6;0.52;1
83;12;16;14;34;30;50;0.46;0.36;0.5;1
114;18;29;11;45;40;50;0.66;0.3;0.38;1
102;12;26;21;27;47;50;0.82;0.42;0.5;0.82
110;1;32;7;61;39;49;0.428571428571429;0.387755102040816;0.612244897959184;0.938775510204082
119;9;37;17;52;54;49;0.73469387755102;0.469387755102041;0.448979591836735;1
99;2;30;9;51;39;49;0.591836734693878;0.510204081632653;0.448979591836735;0.0816326530612245
111;9;46;13;39;59;49;0.775510204081633;0.469387755102041;0.428571428571429;1
109;6;30;16;49;46;49;0.755102040816326;0.428571428571429;0.530612244897959;1
125;11;37;21;56;58;49;0.510204081632653;0.530612244897959;0.63265306122449;1
119;3;39;18;55;57;48;0.5;0.604166666666667;0.604166666666667;0.958333333333333
95;21;21;14;33;35;48;0.791666666666667;0.4375;0.625;0.979166666666667
92;5;33;12;42;45;48;0.229166666666667;0.354166666666667;0.520833333333333;1
112;5;49;14;41;63;48;0.5625;0.479166666666667;0.4375;1
122;6;39;16;53;55;47;0.74468085106383;0.574468085106383;0.553191489361702;0.978723404255319
99;4;30;13;48;43;47;0.702127659574468;0.446808510638298;0.446808510638298;0.957446808510638
97;12;15;19;46;34;47;0.914893617021277;0.51063829787234;0.404255319148936;0.957446808510638
86;5;38;8;34;46;47;0.297872340425532;0.25531914893617;0.425531914893617;1
118;2;40;25;44;65;47;0.361702127659575;0.468085106382979;0.595744680851064;1
116;9;39;12;51;51;47;0.808510638297872;0.765957446808511;0.574468085106383;1
163;17;78;6;60;84;46;0.826086956521739;0.456521739130435;0.434782608695652;1
104;4;35;9;53;44;46;0.5;0.391304347826087;0.521739130434783;0.934782608695652
103;19;16;34;27;50;46;0.478260869565217;0.456521739130435;0.478260869565217;1
103;7;28;20;44;48;46;0.934782608695652;0.456521739130435;0.521739130434783;0.978260869565217
81;11;20;13;33;33;45;0.822222222222222;0.533333333333333;0.577777777777778;1
69;1;33;5;27;38;45;0.111111111111111;0.511111111111111;0.466666666666667;1
98;17;27;16;35;43;45;0.8;0.266666666666667;0.511111111111111;0.977777777777778
101;2;30;8;58;38;45;0.733333333333333;0.377777777777778;0.511111111111111;0.977777777777778
96;8;23;19;44;42;44;0.909090909090909;0.477272727272727;0.5;1
118;9;36;10;50;46;44;0.954545454545455;0.363636363636364;0.409090909090909;0.863636363636364
110;1;20;7;79;27;44;0.25;0.545454545454545;0.5;0.977272727272727
103;4;31;19;48;50;44;0.568181818181818;0.590909090909091;0.704545454545455;1
88;3;16;12;54;28;43;0.837209302325582;0.395348837209302;0.465116279069768;0.395348837209302
84;1;20;6;57;26;43;0.697674418604651;0.395348837209302;0.465116279069768;0.953488372093023
129;2;36;19;65;55;43;0.604651162790698;0.558139534883721;0.558139534883721;0.930232558139535
95;2;21;5;63;26;42;0.857142857142857;0.30952380952381;0.5;0.976190476190476
98;9;21;16;43;37;42;0.904761904761905;0.523809523809524;0.404761904761905;1
83;10;11;10;47;21;42;0.80952380952381;0.357142857142857;0.523809523809524;1
92;5;33;14;33;47;42;0.857142857142857;0.571428571428571;0.595238095238095;1
165;14;55;26;50;81;41;0.804878048780488;0.414634146341463;0.560975609756098;0.951219512195122
89;15;10;14;39;24;41;0.975609756097561;0.585365853658537;0.560975609756098;0.780487804878049
92;3;24;8;57;32;41;0.390243902439024;0.219512195121951;0.439024390243902;0.975609756097561
85;16;21;16;22;37;41;0.780487804878049;0.51219512195122;0.682926829268293;1
98;9;20;11;54;31;41;0.707317073170732;0.487804878048781;0.439024390243902;0.926829268292683
116;14;31;21;42;52;40;0.6;0.375;0.375;0.925
110;6;39;21;44;60;40;0.8;0.325;0.625;1
106;11;27;14;44;41;40;0.9;0.4;0.6;1
84;6;12;8;49;20;40;0.85;0.15;0.4;1
81;8;26;10;34;36;40;0.6;0.325;0.625;1
94;10;28;20;32;48;39;0.769230769230769;0.307692307692308;0.461538461538462;1
88;2;27;5;46;32;39;0.794871794871795;0.358974358974359;0.41025641025641;0.974358974358974
87;8;12;17;42;29;39;0.641025641025641;0.41025641025641;0.512820512820513;1
85;11;24;18;25;42;39;0.923076923076923;0.41025641025641;0.615384615384615;0.948717948717949
107;9;38;16;39;54;39;0.743589743589744;0.692307692307692;0.58974358974359;0.974358974358974
111;17;27;19;32;46;39;0.974358974358974;0.41025641025641;0.41025641025641;0.974358974358974
78;12;15;12;27;27;38;0.236842105263158;0.473684210526316;0.421052631578947;1
90;11;30;23;26;53;38;0.763157894736842;0.578947368421053;0.552631578947369;0.973684210526316
76;2;33;12;26;45;38;0.736842105263158;0.368421052631579;0.473684210526316;1
76;5;32;13;24;45;38;0.789473684210526;0.394736842105263;0.578947368421053;0.973684210526316
92;3;23;11;51;34;37;0.783783783783784;0.540540540540541;0.648648648648649;0.972972972972973
85;1;35;13;33;48;37;0.702702702702703;0.513513513513514;0.486486486486487;0.756756756756757
130;24;56;21;26;77;37;0.675675675675676;0.378378378378378;0.486486486486487;1
75;6;21;8;36;29;36;1;0.416666666666667;0.555555555555556;0.972222222222222
82;7;26;19;23;45;36;0.472222222222222;0.444444444444444;0.694444444444445;0.972222222222222
89;7;21;7;52;28;36;0.583333333333333;0.277777777777778;0.5;1
78;5;22;19;31;41;36;0.722222222222222;0.222222222222222;0.5;0.972222222222222
71;1;17;8;42;25;35;0.657142857142857;0.171428571428571;0.571428571428571;0.4
77;4;12;2;56;14;35;0.914285714285714;0.342857142857143;0.4;1
84;17;18;14;26;32;35;0.942857142857143;0.657142857142857;0.828571428571429;0.971428571428571
86;4;24;15;36;39;35;0.828571428571429;0.571428571428571;0.6;0.942857142857143
62;2;19;6;33;25;35;0.857142857142857;0.371428571428571;0.342857142857143;0.142857142857143
89;8;16;12;46;28;34;0.705882352941177;0.323529411764706;0.5;1
69;0;21;11;31;32;34;0.411764705882353;0.441176470588235;0.441176470588235;1
116;5;11;4;95;15;34;0.970588235294118;0.294117647058824;0.5;1
87;3;36;10;34;46;33;0.606060606060606;0.242424242424242;0.303030303030303;0.939393939393939
76;6;19;6;42;25;33;0.96969696969697;0.484848484848485;0.575757575757576;1
97;14;35;11;33;46;33;0.939393939393939;0.424242424242424;0.606060606060606;1
88;4;40;20;24;60;33;0.787878787878788;0.393939393939394;0.424242424242424;1
71;4;26;11;30;37;33;0.424242424242424;0.606060606060606;0.606060606060606;0.96969696969697
70;6;18;12;31;30;32;0.65625;0.375;0.21875;1
68;3;28;9;27;37;32;0.3125;0.3125;0.5;1
61;10;17;11;22;28;32;0.34375;0.375;0.375;1
60;6;14;10;26;24;32;0.46875;0.28125;0.46875;0.96875
85;1;23;6;49;29;31;0.838709677419355;0.516129032258065;0.580645161290323;1
73;14;14;11;28;25;31;0.774193548387097;0.32258064516129;0.612903225806452;1
60;5;13;1;37;14;31;0.645161290322581;0.32258064516129;0.612903225806452;0.967741935483871
69;9;16;5;35;21;31;0.709677419354839;0.612903225806452;0.483870967741936;1
70;5;11;10;41;21;31;0.806451612903226;0.32258064516129;0.709677419354839;1
65;2;13;8;39;21;31;0.967741935483871;0.451612903225806;0.387096774193548;0.967741935483871
87;13;22;16;27;38;31;0.870967741935484;0.354838709677419;0.645161290322581;0.967741935483871
69;2;25;11;29;36;31;0.709677419354839;0.580645161290323;0.645161290322581;1
64;2;17;6;38;23;30;0.666666666666667;0.366666666666667;0.566666666666667;1
79;5;13;12;45;25;30;1;0.633333333333333;0.4;1
80;15;17;7;35;24;30;0.666666666666667;0.333333333333333;0.366666666666667;1
66;5;16;11;32;27;30;0.866666666666667;0.2;0.4;1
66;9;20;5;30;25;30;0.8;0.466666666666667;0.3;0.966666666666667
87;1;20;4;56;24;30;0.9;0.266666666666667;0.366666666666667;1
71;11;24;13;18;37;30;0.633333333333333;0.266666666666667;0.466666666666667;1
129;5;67;9;40;76;30;0.866666666666667;0.5;0.533333333333333;0.966666666666667
73;3;28;11;30;39;30;0.9;0.5;0.433333333333333;0.966666666666667
57;7;14;4;30;18;30;0.566666666666667;0.2;0.266666666666667;1
66;6;19;14;25;33;29;0.724137931034483;0.344827586206897;0.448275862068966;0.793103448275862
69;8;8;14;32;22;29;0.96551724137931;0.344827586206897;0.448275862068966;0.96551724137931
73;0;26;5;40;31;29;0.689655172413793;0.275862068965517;0.620689655172414;1
62;8;13;5;32;18;29;1;0.482758620689655;0.379310344827586;0.96551724137931
65;4;16;13;30;29;29;0.862068965517241;0.310344827586207;0.517241379310345;0.96551724137931
69;15;13;7;18;20;29;0.689655172413793;0.413793103448276;0.517241379310345;0.896551724137931
65;1;24;7;32;31;28;0.785714285714286;0.392857142857143;0.428571428571429;0.964285714285714
65;2;26;8;25;34;28;0.892857142857143;0.535714285714286;0.321428571428571;1
49;11;13;4;19;17;28;0.5;0.535714285714286;0.428571428571429;1
63;1;26;9;26;35;28;0.285714285714286;0.392857142857143;0.464285714285714;0.964285714285714
90;6;22;11;45;33;27;1;0.851851851851852;0.62962962962963;1
49;1;16;8;23;24;27;0.851851851851852;0.259259259259259;0.259259259259259;0.740740740740741
62;3;22;6;28;28;27;0.814814814814815;0.444444444444444;0.407407407407407;1
66;2;25;7;23;32;27;0.62962962962963;0.592592592592593;0.666666666666667;0.962962962962963
102;10;27;12;51;39;27;0.851851851851852;0.444444444444444;0.592592592592593;1
51;1;13;2;29;15;26;0.961538461538461;0.346153846153846;0.423076923076923;0.0384615384615385
53;4;17;14;15;31;26;0.807692307692308;0.653846153846154;0.653846153846154;1
57;3;23;7;23;30;26;0.730769230769231;0.461538461538462;0.576923076923077;0.961538461538461
82;12;31;11;22;42;26;1;0.5;0.769230769230769;0.961538461538461
64;6;16;0;42;16;26;0.615384615384615;0.269230769230769;0.5;1
52;0;11;6;35;17;26;0.576923076923077;0.423076923076923;0.461538461538462;1
63;15;19;16;12;35;26;0.384615384615385;0.5;0.769230769230769;0.961538461538461
52;4;19;10;17;29;25;0.64;0.52;0.4;1
62;2;8;1;45;9;25;0.88;0.28;0.32;1
57;5;17;5;27;22;25;0.56;0.16;0.4;0.92
38;2;16;5;14;21;25;0.32;0.52;0.64;1
82;0;18;1;58;19;24;0.916666666666667;0.25;0.333333333333333;1
48;0;13;4;29;17;24;0.25;0.416666666666667;0.416666666666667;1
42;5;6;3;26;9;24;0.833333333333333;0.333333333333333;0.5;0.958333333333333
51;6;12;14;16;26;24;0.916666666666667;0.375;0.5;1
47;3;13;8;19;21;24;0.875;0.291666666666667;0.291666666666667;1
69;5;24;15;20;39;24;0.583333333333333;0.5;0.458333333333333;1
40;3;12;3;21;15;24;0.375;0.375;0.708333333333333;1
68;6;10;8;42;18;24;0.875;0.458333333333333;0.458333333333333;1
65;6;19;16;22;35;24;0.875;0.333333333333333;0.416666666666667;1
71;12;17;18;16;35;23;0.217391304347826;0.217391304347826;0.478260869565217;1
51;3;14;2;22;16;23;0.695652173913044;0.391304347826087;0.521739130434783;1
55;13;8;14;19;22;23;0.478260869565217;0.434782608695652;0.434782608695652;1
47;6;11;5;24;16;23;0.826086956521739;0.260869565217391;0.391304347826087;0.956521739130435
56;2;11;2;40;13;23;0.695652173913044;0.217391304347826;0.304347826086957;1
60;4;9;14;28;23;23;1;0.304347826086957;0.434782608695652;1
36;1;13;2;20;15;23;0.173913043478261;0.391304347826087;0.652173913043478;0.956521739130435
57;0;29;8;18;37;23;1;0.521739130434783;0.478260869565217;0.956521739130435
57;8;4;12;31;16;23;0.782608695652174;0.434782608695652;0.347826086956522;0.956521739130435
51;1;19;3;26;22;23;0.739130434782609;0.478260869565217;0.478260869565217;0.0434782608695652
76;11;19;7;39;26;23;0.652173913043478;0.173913043478261;0.478260869565217;1
80;0;13;1;65;14;23;0.826086956521739;0.347826086956522;0.521739130434783;1
45;6;7;10;18;17;22;0.863636363636364;0.318181818181818;0.545454545454545;1
42;0;20;2;19;22;22;0.727272727272727;0.454545454545455;0.5;0.363636363636364
41;1;17;2;21;19;22;0.863636363636364;0.454545454545455;0.545454545454545;1
56;4;18;11;21;29;22;0.454545454545455;0.318181818181818;0.5;1
44;1;5;2;35;7;22;0.863636363636364;0.5;0.318181818181818;1
58;4;10;3;28;13;21;0.904761904761905;0.428571428571429;0.380952380952381;1
47;0;13;2;32;15;21;0.619047619047619;0.428571428571429;0.428571428571429;0.952380952380952
60;11;27;4;17;31;21;0.523809523809524;0.238095238095238;0.571428571428571;1
60;15;9;13;23;22;21;0.952380952380952;0.476190476190476;0.476190476190476;1
50;4;22;3;15;25;21;0.761904761904762;0.428571428571429;0.523809523809524;1
50;0;20;10;20;30;21;0.428571428571429;0.380952380952381;0.571428571428571;0.857142857142857
39;3;9;2;16;11;21;0.714285714285714;0.571428571428571;0.476190476190476;0.952380952380952
57;0;16;4;36;20;21;0.428571428571429;0;0.333333333333333;0.80952380952381
35;4;11;4;15;15;21;0.761904761904762;0.428571428571429;0.571428571428571;1
57;3;12;11;25;23;20;0.4;0.2;0.45;0.95
44;2;17;2;23;19;20;0.85;0.55;0.5;0.95
29;1;7;5;16;12;20;0.8;0.25;0.45;1
39;3;4;5;26;9;20;0.75;0.45;0.45;1
36;1;4;4;23;8;20;0.85;0.25;0.55;1
41;0;11;0;29;11;20;0.65;0.4;0.35;0.95
52;8;16;10;10;26;19;0.894736842105263;0.526315789473684;0.578947368421053;0.947368421052632
43;6;5;4;25;9;19;1;0.526315789473684;0.368421052631579;1
49;0;17;2;27;19;19;0.736842105263158;0.315789473684211;0.473684210526316;1
29;1;3;0;23;3;18;0.777777777777778;0.444444444444444;0.388888888888889;1
47;2;9;2;33;11;18;0.722222222222222;0.277777777777778;0.555555555555556;0.833333333333333
33;3;7;4;17;11;18;0.277777777777778;0.388888888888889;0.333333333333333;0.944444444444444
33;0;12;6;15;18;18;0.277777777777778;0.5;0.444444444444444;1
59;13;15;7;20;22;18;0.833333333333333;0.388888888888889;0.444444444444444;1
40;1;14;13;10;27;18;0.722222222222222;0.666666666666667;0.555555555555556;1
41;6;8;8;19;16;18;0.944444444444444;0.5;0.5;1
45;9;13;6;14;19;18;0.833333333333333;0.722222222222222;0.777777777777778;1
28;1;8;4;14;12;18;0.777777777777778;0.611111111111111;0.722222222222222;1
30;5;9;0;14;9;18;0.944444444444444;0.388888888888889;0.222222222222222;0.888888888888889
34;2;10;5;16;15;18;0.277777777777778;0.333333333333333;0.5;1
51;11;7;21;10;28;18;0.888888888888889;0.611111111111111;0.777777777777778;1
51;2;12;9;18;21;18;0.388888888888889;0.5;0.277777777777778;1
23;2;4;1;15;5;18;0.833333333333333;0.5;0.333333333333333;0.944444444444444
39;5;8;3;19;11;18;0.722222222222222;0.666666666666667;0.555555555555556;0.944444444444444
45;2;10;2;28;12;18;0.944444444444444;0.111111111111111;0.333333333333333;1
35;5;5;7;18;12;17;0.823529411764706;0.411764705882353;0.705882352941177;1
33;1;15;6;8;21;17;0.294117647058824;0.235294117647059;0.470588235294118;1
32;1;8;0;22;8;17;0.764705882352941;0.647058823529412;0.352941176470588;0.235294117647059
34;0;7;5;21;12;17;0.764705882352941;0.647058823529412;0.411764705882353;0.470588235294118
68;12;21;12;20;33;17;0.941176470588235;0.647058823529412;0.529411764705882;0.941176470588235
29;0;15;2;11;17;17;0.588235294117647;0.529411764705882;0.588235294117647;0
35;1;14;2;16;16;17;0.470588235294118;0.294117647058824;0.529411764705882;1
32;0;17;5;10;22;16;0.5;0.5;0.8125;1
40;5;13;7;14;20;16;0.75;0.4375;0.5625;1
35;0;7;7;19;14;16;0.5625;0.375;0.375;0.9375
30;9;5;4;9;9;16;0.8125;0.3125;0.625;1
