municipio;mortos;feridos_leves;feridos_graves;freq;share_tracado_via_tipo_1;share_is_night;share_is_weekend;share_is_single_lane;cluster
santa izabel do para;-0.431887756164474;-0.344172404585016;-0.360215029954236;-0.349920817195092;0.0426093757226031;-0.522805101860968;-0.0533067049508264;-2.41489134382136;2
alcantil;-0.396757387299221;-0.356956325936085;-0.332329879173049;-0.350483436822291;-0.652080516237018;-0.298278317889577;-0.144900736010032;0.569591965191136;4
apodi;-0.063018883079317;-0.358118500604364;-0.272575984641934;-0.350483436822291;0.577483380498956;0.12883452197782;0.0725420043906932;-0.0401315614077175;5
caibi;-0.326496649568715;-0.349111646925202;-0.372165808860459;-0.350483436822291;-0.938025608501201;-0.0847218979558812;0.434946571725239;0.460712764012769;4
irituia;0.00724185465118896;-0.343300773583807;-0.33631347214179;-0.350483436822291;0.377321815914028;-0.0135364246446474;0.0725420043906932;0.504264444484116;5
sao joao do rio do peixe;-0.238670727405582;-0.366834810616457;-0.260625205735711;-0.350483436822291;0.634672398951792;0.5203546251896;0.362465658258334;0.569591965191136;5
seritinga;-0.572409231625486;-0.356084694934876;-0.455821261204019;-0.350483436822291;-1.91023892219941;-0.191500107922732;0.0725420043906932;0.569591965191136;4
paverama;-0.642669969355992;-0.332260114235156;-0.487690004953947;-0.351046056449489;-0.550212577117906;-0.644071641370189;-0.493211792392683;-0.74603171571413;4
filadelfia;-0.326496649568715;-0.32732087189497;-0.408018145579127;-0.351608676076687;1.06079057490631;1.02636884631455;0.182530523427894;0.569591965191136;5
limoeiro do norte;-0.291366280703462;-0.349111646925202;-0.352247844016754;-0.351608676076687;0.248946466799619;0.376739177285471;-0.40542653686312;0.503350772865836;5
paranaiguara;-0.554844047192859;-0.33894261857776;-0.412001738547868;-0.351608676076687;0.828835115447258;0.376739177285471;0.586751002377962;0.326707593331702;5
portelandia;-0.0454536986466905;-0.332550657902226;-0.348264251048013;-0.351608676076687;0.190957601934855;-0.128528343070484;0.109035890891517;0.437109580540536;5
quipapa;-0.519713678327606;-0.344462948252086;-0.3761494018292;-0.351608676076687;-0.85284196563089;-0.164618880238766;-0.00120605791304785;0.569591965191136;4
sacramento;-0.273801096270835;-0.32819250289618;-0.364198622922977;-0.351608676076687;0.480901926258675;-0.345071566080179;0.0355412583551405;0.54751156774937;5
tunas do parana;-0.484583309462353;-0.348821103258132;-0.360215029954236;-0.351608676076687;-2.15759142508808;-0.453343177585026;0.109035890891517;0.437109580540536;4
abare;-0.133279620809823;-0.350273821593481;-0.304444728391862;-0.352171295703886;0.82577232328891;-0.0418602221241193;0.312698833870843;0.502884285595941;5
brasilandia;-0.607539600490739;-0.336908812908272;-0.415985331516609;-0.352171295703886;0.738176467560091;0.575999607848379;0.2386866334997;0.502884285595941;5
mallet;-0.484583309462353;-0.359861762606783;-0.33631347214179;-0.352171295703886;-0.634158605524686;-0.18723900564706;-0.279398769098282;0.569591965191136;4
ruy barbosa;-0.379192202866594;-0.331097939566877;-0.451837668235278;-0.352171295703886;-0.896946172711134;-0.114549613885587;-0.427423169840561;0.525120178794337;4
sao sebastiao de lagoa de roca;-0.554844047192859;-0.345915666587435;-0.356231436985495;-0.352171295703886;0.125005477458381;0.0671738655180901;0.0906622327574206;0.547356071992737;5
xapuri;-0.414322571731847;-0.336327725574133;-0.368182215891718;-0.352171295703886;0.300197188916014;-0.47799657269294;-0.131374368356002;0.525120178794337;5
marizopolis;-0.379192202866594;-0.361023937275062;-0.280543170579416;-0.352733915331084;0.234552067719714;0.887893806541213;0.407444948530347;0.547198370622537;5
quatro pontes;-0.607539600490739;-0.315118037878041;-0.41996892448535;-0.353296534958282;0.286432125872913;-0.491496031162928;-0.172081078560126;0.456824221113541;5
bela vista do maranhao;-0.273801096270835;-0.354341432932457;-0.372165808860459;-0.353859154585481;1.05494996981202;0.077109825543036;0.336393387227071;0.410581333254384;5
candiota;-0.589974416058112;-0.341557511581388;-0.439886889329055;-0.353859154585481;0.189914636739446;0.0399807117655971;-0.155068921712225;0.569591965191136;5
aparecida do rio doce;-0.519713678327606;-0.344753491919156;-0.392083773704163;-0.354421774212679;0.242223120148633;0.130382032267192;0.0906622327574206;0.409429082298323;5
paranatama;-0.027888514214064;-0.346206210254504;-0.29647754245438;-0.354421774212679;0.993347003813598;-0.0192106290390234;0.319134677381373;0.569591965191136;5
venturosa;-0.0805840675119435;-0.362186111943341;-0.220789276048301;-0.354421774212679;0.0319084327224441;0.429567354879622;-0.290125174949169;0.546711553349306;5
cacimbinhas;-0.15084480524245;-0.357827956937294;-0.292493949485639;-0.354984393839877;0.628202108542892;0.598814526430451;0.455050766701466;0.523497120896646;5
ibiquera;-0.467018125029727;-0.342719686249667;-0.400050959641645;-0.354984393839877;-0.128404431207218;-0.154608366279685;0.10984057664921;0.569591965191136;5
massaranduba;-0.554844047192859;-0.357827956937294;-0.451837668235278;-0.354984393839877;-0.431047047107262;-0.568990957270253;-0.158656237835869;-2.51876260253976;2
passagem franca do piaui;-0.431887756164474;-0.357827956937294;-0.392083773704163;-0.355547013467076;0.836936500979837;0.732602488628607;0.322494566272906;0.52315818821801;5
santo cristo;-0.379192202866594;-0.336618269241202;-0.320379100266826;-0.355547013467076;-0.138640872627367;0.466965520206175;0.245217121767741;0.499941299731445;5
jucati;-0.396757387299221;-0.352888714597109;-0.308428321360603;-0.356109633094274;0.526648697429766;0.180246252702595;0.42152418034248;0.546203099752822;5
junco do serido;-0.273801096270835;-0.338070987576551;-0.396067366672905;-0.356109633094274;0.219522487220091;0.486080138039748;-0.123424909797619;0.569591965191136;5
vera;-0.572409231625486;-0.347077841255714;-0.423952517454091;-0.356109633094274;0.250235108241061;0.0655585457011654;0.655073790402519;0.546203099752822;5
caicara do rio do vento;-0.326496649568715;-0.349983277926411;-0.392083773704163;-0.356672252721472;0.459264290115105;0.0433057070292471;-0.262276543639286;0.569591965191136;5
guaimbe;-0.519713678327606;-0.340976424247249;-0.41996892448535;-0.356672252721472;0.613973388541621;-0.149266935323903;0.0514468131577878;0.569591965191136;5
coronel bicaco;-0.467018125029727;-0.3395237059119;-0.388100180735423;-0.357234872348671;-0.26379718042566;-0.32851876331879;-0.363705899596233;0.569591965191136;5
madalena;-0.308931465136088;-0.345334579253295;-0.352247844016754;-0.357234872348671;0.546738908172804;-0.173302317752942;-0.0871339929461804;0.498370232089497;5
nova olinda do maranhao;-0.256235911838209;-0.364801004946969;-0.380132994797941;-0.357797491975869;1.16951969652774;0.623357847935398;-0.108385730361934;0.545671534629221;5
riachao do poco;-0.467018125029727;-0.36247665561041;-0.412001738547868;-0.357797491975869;0.258611277610416;0.0368866189508106;0.329519788500643;-2.15733711886705;2
vargeao;-0.484583309462353;-0.340976424247249;-0.384116587766682;-0.357797491975869;-0.0869057088754713;-0.080407626846109;0.528567751619997;0.569591965191136;5
cupira;-0.0103233297814375;-0.359571218939713;-0.388100180735423;-0.358360111603068;0.440840916562026;0.52606033106569;-0.290415852359634;0.569591965191136;5
capitao de campos;-0.379192202866594;-0.346206210254504;-0.392083773704163;-0.358922731230266;1.13617609923051;1.02275979259773;0.454460663812484;-0.207638024759051;5
formoso do araguaia;-0.396757387299221;-0.350273821593481;-0.276559577610675;-0.358922731230266;0.689661839771827;0.546364701976394;0.373616568022472;0.521015090819251;5
geminiano;-0.185975174107703;-0.364510461279899;-0.356231436985495;-0.358922731230266;0.498298585718103;0.506665111091287;0.494882711707493;0.521015090819251;5
antas;-0.291366280703462;-0.337199356575342;-0.344280658079272;-0.359485350857464;0.0102481160772195;-0.353184942652898;-0.0519116571048118;0.569591965191136;5
buriticupu;-0.115714436377197;-0.373807858626131;-0.33631347214179;-0.359485350857464;-0.82542087449329;-0.27317026334957;-0.785148804967738;0.49616180625689;4
niquelandia;0.042372223516442;-0.356375238601946;-0.29647754245438;-0.359485350857464;0.331659266296646;0.126903133167049;0.233236122619659;0.569591965191136;5
malhada dos bois;-0.677800338221245;-0.343010229916737;-0.467772040110242;-0.360047970484663;0.713083904721109;-0.178152831676874;0.00855494797068716;0.470920189123241;5
nova prata;-0.642669969355992;-0.32732087189497;-0.431919703391573;-0.360047970484663;-0.0319370973890795;0.426645623213484;0.336984087117621;0.569591965191136;5
bom jardim de goias;-0.308931465136088;-0.345625122920365;-0.312411914329344;-0.360610590111861;0.578158841346824;0.162185196481901;0.400988978408066;0.495005425801233;5
ciriaco;-0.379192202866594;-0.35114545259469;-0.380132994797941;-0.360610590111861;-0.76037940551188;0.324734702468181;0.0699737830473761;0.470143246004596;4
piedade de caratinga;-0.589974416058112;-0.363929373945759;-0.344280658079272;-0.360610590111861;-0.727732131198251;0.527921584951029;0.525119676668327;0.495005425801233;4
rio azul;-0.537278862760233;-0.360442849940922;-0.368182215891718;-0.360610590111861;0.28433337252418;0.731108467433881;0.442365877828154;0.569591965191136;5
chapadao do sul;-0.379192202866594;-0.358409044271434;-0.272575984641934;-0.361173209739059;0.539811249295894;0.0983264619872919;0.00725165773597653;0.569591965191136;5
farol;-0.361627018433968;-0.353760345598318;-0.356231436985495;-0.361173209739059;0.079121933981382;-0.0245532240856709;0.466009820353914;0.469353970455496;5
inhuma;-0.203540358540329;-0.354050889265388;-0.372165808860459;-0.361173209739059;1.03340694427573;0.7127248923521;0.132367520268143;0.544532466507226;5
mirassol;-0.537278862760233;-0.35114545259469;-0.447854075266537;-0.361173209739059;0.638530388291862;0.139286357344946;0.257483382800309;0.394175474403766;5
sao jose das missoes;-0.4494529405971;-0.353760345598318;-0.415985331516609;-0.361173209739059;-1.73072894761134;-0.106473014800979;-0.368095929860517;0.569591965191136;4
tupancireta;-0.554844047192859;-0.348821103258132;-0.483706411985206;-0.361173209739059;0.0133091746507372;-0.229352700873942;-0.242980067328351;0.569591965191136;5
valenca;-0.203540358540329;-0.353179258264178;-0.408018145579127;-0.361173209739059;-0.776443937316997;-0.106473014800979;-0.576622367414127;0.544532466507226;4
ze doca;0.25315443670796;-0.366253723282317;-0.364198622922977;-0.361173209739059;1.1321260832717;0.466965520206175;0.507715107864636;0.519472967823316;5
francisco alves;-0.519713678327606;-0.338652074910691;-0.412001738547868;-0.361735829366258;0.500850095772154;-0.420717331984901;0.616148855392514;0.544331990517755;5
nova rosalandia;-0.396757387299221;-0.338070987576551;-0.316395507298085;-0.362298448993456;0.962817452413024;-0.0324809457677982;-0.0788495809958354;0.289491439579047;5
quixaba;-0.291366280703462;-0.344753491919156;-0.368182215891718;-0.362298448993456;0.528134791995296;-0.0324809457677982;-0.417873208502347;0.569591965191136;5
terra nova;-0.50214849389498;-0.358118500604364;-0.451837668235278;-0.362298448993456;1.06312883558634;-0.240583639923619;-0.417873208502347;-1.34018434580038;5
condado;-0.4494529405971;-0.361895568276271;-0.380132994797941;-0.362861068620654;0.7581169875634;0.529903895999646;0.197468456870247;0.569591965191136;5
muribeca;-0.484583309462353;-0.348240015923993;-0.455821261204019;-0.362861068620654;0.185064424611203;0.110314724043186;-0.315201418871313;0.492579847284486;5
ocara;-0.519713678327606;-0.347658928589853;-0.404034552610387;-0.362861068620654;0.151355450319897;0.194232558434477;-0.272478929226183;0.415567729377837;5
rorainopolis;0.112632961246948;-0.336618269241202;-0.324362693235567;-0.362861068620654;0.656990064689483;-0.267315530717623;0.667415842966672;0.415567729377837;5
barao de cotegipe;-0.660235153788618;-0.356956325936085;-0.451837668235278;-0.363423688247853;-1.93086446983814;0.0439370927418808;0.306025602689836;0.388424114050083;4
jaguaribara;-0.396757387299221;-0.352598170930039;-0.3761494018292;-0.363423688247853;0.550060777388372;0.424662677459748;0.0045168847844534;0.543710843599559;5
jati;-0.273801096270835;-0.355794151267806;-0.368182215891718;-0.363423688247853;-0.197615324515509;0.340056991966888;0.392170950662803;0.543710843599559;5
sao joao da fronteira;-0.50214849389498;-0.366834810616457;-0.423952517454091;-0.363423688247853;0.516075500029106;0.382359834713315;-0.0385557892020274;0.569591965191136;5
carolina;0.112632961246948;-0.365091548614038;-0.372165808860459;-0.363986307875051;0.47563021127097;-0.151495048541213;0.24266249550311;0.491306919715782;5
conselheiro mairinck;-0.396757387299221;-0.354631976599527;-0.408018145579127;-0.363986307875051;-0.175426589710697;-0.492714672677697;-0.235052615983339;0.465211904557331;5
santa helena de goias;-0.589974416058112;-0.348240015923993;-0.447854075266537;-0.363986307875051;0.304299474170531;-0.492714672677697;-0.625910434472251;-0.0305933834532486;5
sao joao dos patos;-0.221105542972956;-0.368578072618875;-0.408018145579127;-0.363986307875051;-1.2719433071535;0.147072122578217;-0.278481262482111;0.517401934874232;4
unistalda;-0.625104784923365;-0.356375238601946;-0.372165808860459;-0.363986307875051;-0.895015685532537;0.189724575595277;0.24266249550311;0.569591965191136;4
paraty;-0.589974416058112;-0.344462948252086;-0.392083773704163;-0.364548927502249;-1.22397070076538;-0.0491291613002643;0.134452784643677;0.49065454433682;4
pedra azul;-0.396757387299221;-0.362186111943341;-0.415985331516609;-0.364548927502249;-0.636591823739376;0.0798945090763454;0.0468716808711644;0.411717123482504;4
sao francisco;-0.537278862760233;-0.355213063933667;-0.392083773704163;-0.364548927502249;-0.0146612480647839;-0.264168611927949;-0.12829052667387;0.438029597100609;5
serra caiada;-0.203540358540329;-0.358699587938504;-0.380132994797941;-0.364548927502249;0.019890450583803;0.3809497399551;0.703729959165032;0.516967017954924;5
balneario picarras;-0.607539600490739;-0.355503607600736;-0.451837668235278;-0.365111547129448;0.288174228325783;0.31517296682193;0.112741502616038;-2.34910258740542;2
santa cruz de salinas;-0.414322571731847;-0.354922520266597;-0.415985331516609;-0.365111547129448;0.0442798849239853;0.271803665855001;0.112741502616038;0.569591965191136;5
irineopolis;-0.642669969355992;-0.346206210254504;-0.360215029954236;-0.365674166756646;-0.493114431046086;-0.232823878446624;0.268793291277793;0.516075069696685;4
taquari;-0.537278862760233;-0.348240015923993;-0.471755633078983;-0.365674166756646;-0.703938355003576;-0.057876528783423;0.224260526647697;-0.527504392445119;4
caracarai;0.0599374079490685;-0.348530559591062;-0.33631347214179;-0.366236786383844;0.165184773106072;0.224356909241609;-0.156361393267624;0.488630507904657;5
carira;-0.168409989675076;-0.376132207962689;-0.268592391673193;-0.366236786383844;0.554998809141429;0.753684787709755;0.382599245332475;0.488630507904657;5
lagoinha do piaui;-0.238670727405582;-0.359280675272643;-0.288510356516898;-0.366236786383844;-0.579005659325061;0.0920249396245719;0.0682055394824181;0.542604812762309;4
marcelino ramos;-0.572409231625486;-0.352017083595899;-0.45980485417276;-0.366799406011043;-1.45272677457672;-0.111416450447591;0.498367371008788;0.542372164896546;4
nova londrina;-0.554844047192859;-0.350273821593481;-0.388100180735423;-0.366799406011043;-0.273203268986982;0.0665472328304879;0.0906622327574206;0.433492963718178;5
olindina;-0.168409989675076;-0.354922520266597;-0.368182215891718;-0.366799406011043;1.1207790558009;0.555947361845217;0.271864516424696;0.569591965191136;5
conceicao de macabu;-0.431887756164474;-0.356375238601946;-0.427936110422832;-0.367362025638241;0.758996352110128;-0.453029346827041;-0.0692684784793488;-0.281559355324965;5
crixas do tocantins;-0.414322571731847;-0.346206210254504;-0.324362693235567;-0.367362025638241;1.22769765551707;0.444526621010245;0.113509477219819;0.54213547098094;5
guarani de goias;-0.0454536986466905;-0.342719686249667;-0.388100180735423;-0.367362025638241;0.00186347737584621;0.130382032267192;0.159203966144609;0.54213547098094;5
guarara;-0.589974416058112;-0.359571218939713;-0.392083773704163;-0.367362025638241;-1.2600246471813;-0.0940069596921286;0.067814988295028;0.569591965191136;4
oroco;-0.203540358540329;-0.35143599626176;-0.431919703391573;-0.367362025638241;0.975320030605641;0.668915612969566;-0.343435412028092;0.487222482560546;5
saloa;-0.326496649568715;-0.378166013632177;-0.360215029954236;-0.367362025638241;-1.44029437926089;-0.497907145218905;-0.571907856652045;0.54213547098094;4
selviria;-0.607539600490739;-0.359280675272643;-0.412001738547868;-0.367362025638241;0.218187155871355;0.399648822618381;-0.11496296740414;0.267570528878969;5
vila nova do piaui;-0.396757387299221;-0.369740247287154;-0.41996892448535;-0.367362025638241;0.650834512862374;0.309893225834648;0.067814988295028;0.54213547098094;5
arari;-0.256235911838209;-0.359571218939713;-0.33631347214179;-0.36792464526544;0.754568674480103;0.195336740465946;0.275043503857455;0.569591965191136;5
dilermando de aguiar;-0.625104784923365;-0.356084694934876;-0.463788447141501;-0.36792464526544;-0.300167389529435;-0.664821062044788;0.136757550532432;0.5418946245405;4
goio-ere;-0.238670727405582;-0.368868616285945;-0.344280658079272;-0.36792464526544;0.172645328819668;0.602779910076289;0.0906622327574206;0.514197283889861;5
janiopolis;-0.467018125029727;-0.356956325936085;-0.368182215891718;-0.36792464526544;0.499977210753661;-0.0310205759842468;0.597710728282509;0.458802602588587;5
mataraca;-0.607539600490739;-0.370611878288364;-0.463788447141501;-0.36792464526544;1.04553034731032;-0.347920819014517;-0.13981435611762;-1.8400766714143;2
patrocinio do muriae;-0.572409231625486;-0.355213063933667;-0.451837668235278;-0.36792464526544;-1.3185332444352;-0.393192282304559;-0.13981435611762;0.569591965191136;4
rondon do para;-0.379192202866594;-0.352307627262969;-0.304444728391862;-0.36792464526544;-0.409278016840771;0.150065277175904;-0.00152840279259676;0.375710580636675;4
itapua do oeste;-0.519713678327606;-0.336618269241202;-0.491673597922688;-0.368487264892638;0.529910214706329;0.489801568060442;-0.0255958695954777;0.346052366311658;5
pedro ii;-0.238670727405582;-0.37467948962734;-0.3761494018292;-0.368487264892638;0.309757798538333;0.535473663768977;-0.0255958695954777;-0.0171994818674958;5
sao pedro do turvo;-0.537278862760233;-0.356375238601946;-0.435903296360314;-0.368487264892638;0.933522977680991;0.444129472351907;-0.16510559241895;0.569591965191136;5
campo alegre;-0.326496649568715;-0.35172653992883;-0.3761494018292;-0.369049884519836;0.338259673845795;0.236566108819373;0.0437437843078608;0.372248413055346;5
estrela de alagoas;-0.361627018433968;-0.366253723282317;-0.340297065110531;-0.369049884519836;0.930574507821598;0.697364931592977;-0.0970115610408286;0.569591965191136;5
ibimirim;-0.256235911838209;-0.379328188300456;-0.312411914329344;-0.369049884519836;0.560377736586723;0.881684460702422;0.559846717253039;0.569591965191136;5
adrianopolis;-0.537278862760233;-0.367125354283527;-0.348264251048013;-0.369612504147035;-2.02332891814894;-0.486182315008422;-0.122372884527074;0.228240956091392;4
barro duro;-0.238670727405582;-0.361314480942132;-0.328346286204308;-0.369612504147035;0.0310964069022654;0.443718012030212;0.161673938518923;0.512700130341179;5
fatima;-0.396757387299221;-0.354341432932457;-0.368182215891718;-0.369612504147035;0.927572912379154;0.39722299567828;0.209015075693255;0.313578708366328;5
sao joao;-0.572409231625486;-0.356665782269015;-0.427936110422832;-0.369612504147035;1.03963247556376;0.118252897566687;-0.548443119096074;0.569591965191136;5
cidelandia;-0.4494529405971;-0.360152306273853;-0.435903296360314;-0.370737743401431;0.502980255542049;-0.077538042851076;-0.174491567654781;0.48268838259923;5
grajau;-0.133279620809823;-0.345044035586225;-0.340297065110531;-0.37130036302863;0.918234615447104;-0.297619193136697;-0.298587117342649;0.481883719797451;5
malta;-0.344061834001341;-0.366834810616457;-0.388100180735423;-0.37130036302863;1.11018849682815;0.944830966045473;-0.103962442292614;0.569591965191136;5
oiapoque;-0.589974416058112;-0.338361531243621;-0.400050959641645;-0.37130036302863;0.4959360764088;-0.0108999256331229;0.0906622327574206;0.452647637999557;5
pianco;-0.115714436377197;-0.365091548614038;-0.320379100266826;-0.37130036302863;0.611108405237429;0.849257876877611;0.0906622327574206;0.569591965191136;5
liberdade;-0.50214849389498;-0.368868616285945;-0.423952517454091;-0.372425602283026;-2.25661014716848;-0.263357142302937;-0.107634605972805;0.569591965191136;4
nova ponte;-0.589974416058112;-0.370611878288364;-0.400050959641645;-0.372425602283026;-1.04404110025575;0.126148277701921;-0.206783025337917;0.569591965191136;4
gaviao;-0.238670727405582;-0.354341432932457;-0.396067366672905;-0.372988221910225;0.829387390350732;1.0322120761418;-0.184592664813341;0.569591965191136;5
itanhandu;-0.50214849389498;-0.369159159953015;-0.451837668235278;-0.372988221910225;-1.53987194555247;0.29493395970403;0.115685405263855;0.569591965191136;4
acrelandia;-0.572409231625486;-0.352598170930039;-0.435903296360314;-0.373550841537423;1.02454753436583;0.0699696113550675;0.393827591969977;0.478510325743848;5
frecheirinha;-0.256235911838209;-0.377294382630968;-0.404034552610387;-0.373550841537423;0.586006743826062;0.715087963238117;0.242244912363698;0.448149779261418;5
ipiranga do piaui;-0.484583309462353;-0.360733393607992;-0.372165808860459;-0.373550841537423;0.665741433015111;0.516590008812566;-0.0103928869800962;0.569591965191136;5
itajuba;-0.379192202866594;-0.361314480942132;-0.300461135423121;-0.373550841537423;-0.889085006171369;0.318092054387009;-0.161975566586374;0.539231418708706;4
luiziana;-0.537278862760233;-0.368868616285945;-0.352247844016754;-0.373550841537423;-0.370809526442542;-0.376650786102425;-0.161975566586374;0.478510325743848;4
nova soure;-0.519713678327606;-0.356665782269015;-0.332329879173049;-0.373550841537423;1.18401691274394;0.367716542993399;0.0906622327574206;0.569591965191136;5
rosario;-0.273801096270835;-0.367125354283527;-0.324362693235567;-0.373550841537423;0.625874088420584;0.218843077174233;0.899103190657566;0.539231418708706;5
uirauna;-0.168409989675076;-0.383395799639433;-0.320379100266826;-0.373550841537423;0.546139399231535;0.466965520206175;0.343300032101215;0.539231418708706;5
bom retiro do sul;-0.660235153788618;-0.354341432932457;-0.479722819016465;-0.374113461164621;-0.0243893962279781;-0.30968181604138;-0.189937420105978;0.232383565425128;5
cerrito;-0.589974416058112;-0.363929373945759;-0.435903296360314;-0.374113461164621;0.740444321430093;0.091168422021872;-0.445028013618163;0.569591965191136;5
ibirapua;-0.4494529405971;-0.354050889265388;-0.447854075266537;-0.374113461164621;-0.346424645768222;-0.560213214830912;-0.445028013618163;0.569591965191136;4
itapissuma;-0.589974416058112;-0.372355140290782;-0.467772040110242;-0.374113461164621;-0.306170239575691;-0.109256697009751;-0.394009894915725;-2.25069646921549;2
sao jose do jacuipe;-0.308931465136088;-0.346787297588644;-0.380132994797941;-0.374113461164621;1.1429883833554;0.79265633863257;0.167189410811078;0.569591965191136;5
claudia;-0.572409231625486;-0.35085490892762;-0.467772040110242;-0.37467608079182;0.979208201297553;-0.241399728920309;0.0906622327574206;0.5076802625603;5
penaforte;-0.308931465136088;-0.365672635948178;-0.439886889329055;-0.37467608079182;0.897910086830286;0.264575449027178;-0.424520730610316;0.569591965191136;5
cachoeira dos indios;-0.414322571731847;-0.37438894596027;-0.400050959641645;-0.375238700419018;-0.337257800793685;-0.120667037944722;0.0126196650393367;0.507067275405539;5
itapaje;-0.344061834001341;-0.361314480942132;-0.352247844016754;-0.375238700419018;-1.19933978687728;0.799105661769723;0.793045342220172;0.507067275405539;4
pacaraima;-0.221105542972956;-0.357246869603155;-0.384116587766682;-0.375238700419018;-0.21410323135317;-0.733848837754354;0.532903449826558;0.413280240727143;5
curral de dentro;-0.537278862760233;-0.372936227624922;-0.41996892448535;-0.375801320046216;0.102814527340415;0.157308711302311;0.405954206338477;0.569591965191136;5
itinga do maranhao;-0.256235911838209;-0.367996985284736;-0.388100180735423;-0.375801320046216;0.641821026258395;0.466965520206175;0.195759557284439;0.53801699684941;5
marechal deodoro;-0.589974416058112;-0.365672635948178;-0.431919703391573;-0.375801320046216;-0.311805856442646;-0.462004906505416;-0.75011636345873;0.569591965191136;4
tracuateua;-0.379192202866594;-0.365963179615248;-0.372165808860459;-0.375801320046216;0.310124719231946;-0.0491291613002643;0.248308219547949;0.506442028507683;5
vale de sao domingos;-0.537278862760233;-0.367415897950596;-0.384116587766682;-0.375801320046216;0.227200642475334;-0.462004906505416;-0.382275727614164;0.569591965191136;5
mormaco;-0.660235153788618;-0.354631976599527;-0.475739226047724;-0.376363939673415;-0.243958884550874;-0.288930730485072;-0.148195322985802;0.442016335527597;5
campo grande do piaui;-0.379192202866594;-0.375551120628549;-0.340297065110531;-0.376926559300613;1.1791351970793;0.519628242808872;0.358767652469202;0.569591965191136;5
capao bonito do sul;-0.607539600490739;-0.364801004946969;-0.415985331516609;-0.376926559300613;-1.31704874610444;-0.322975318834294;0.0370411488150643;0.537372609740395;4
catingueira;-0.221105542972956;-0.384557974307712;-0.352247844016754;-0.376926559300613;-0.00549447087230311;0.57229096541157;0.358767652469202;0.569591965191136;5
dois riachos;-0.326496649568715;-0.368287528951806;-0.300461135423121;-0.376926559300613;0.798361375237713;0.519628242808872;0.144283316699777;0.569591965191136;5
alianca;-0.344061834001341;-0.365963179615248;-0.400050959641645;-0.377489178927812;-0.446023176553861;-0.357721857458756;-0.478163492775411;0.504488937682422;4
careiro da varzea;-0.572409231625486;-0.35143599626176;-0.463788447141501;-0.377489178927812;0.921796646235616;-0.517338769264869;0.11774917206851;0.439385910173707;5
gloria doeste;-0.537278862760233;-0.365091548614038;-0.443870482297796;-0.377489178927812;0.665330429462591;0.0147176034221839;-0.0447724637980178;0.569591965191136;5
miracema do tocantins;-0.379192202866594;-0.360733393607992;-0.415985331516609;-0.377489178927812;0.494352951613906;-0.0916936711152265;-0.0989463424201899;0.569591965191136;5
colorado do oeste;-0.625104784923365;-0.364801004946969;-0.431919703391573;-0.37805179855501;-1.37081542002188;-0.608231732932239;-0.237766906389513;-0.18689165132939;4
nazare do piaui;-0.379192202866594;-0.380490362968735;-0.392083773704163;-0.37805179855501;0.313579889096804;0.359445794892335;0.200138612473064;0.569591965191136;5
ouro branco;-0.414322571731847;-0.356375238601946;-0.368182215891718;-0.37805179855501;1.09099310869004;0.843284558804622;0.0906622327574206;0.503810781145874;5
salto grande;-0.572409231625486;-0.36247665561041;-0.467772040110242;-0.37805179855501;0.918234615447104;0.305685932235413;-0.347243286105156;0.536701373168504;5
sao domingos do azeitao;-0.361627018433968;-0.377003838963898;-0.408018145579127;-0.37805179855501;-0.420643707185699;-0.124392969019952;-0.785148804967738;0.569591965191136;4
sao joao do araguaia;-0.291366280703462;-0.365963179615248;-0.435903296360314;-0.37805179855501;0.918234615447104;0.198166206921573;0.200138612473064;0.536701373168504;5
bela vista;-0.467018125029727;-0.370321334621294;-0.384116587766682;-0.378614418182208;0.783664841763125;0.113848106543874;0.118319423422426;0.569591965191136;5
bonfim;-0.256235911838209;-0.357827956937294;-0.380132994797941;-0.378614418182208;0.870953343612193;-0.103454917248312;0.394891330072474;0.403407921287314;5
careiro;-0.291366280703462;-0.364801004946969;-0.431919703391573;-0.378614418182208;0.914597594536723;-0.375083696988541;0.0630050420924147;0.469881538848842;5
sao joao do cariri;-0.396757387299221;-0.371192965622503;-0.427936110422832;-0.378614418182208;0.434510834366865;0.0595223505958263;0.173633804752438;0.569591965191136;5
fernando pedroza;-0.414322571731847;-0.37467948962734;-0.45980485417276;-0.379177037809407;0.29336346967476;-0.466397201667172;0.146565064952641;0.569591965191136;5
santa brigida;-0.519713678327606;-0.371483509289573;-0.41996892448535;-0.379177037809407;1.04320884460157;0.192447072596368;0.0906622327574206;0.536001573338237;5
sao bento de pombal;-0.572409231625486;-0.370030790954224;-0.443870482297796;-0.379177037809407;0.0287121608770594;1.07090610494775;0.0906622327574206;0.569591965191136;5
saudade do iguacu;-0.625104784923365;-0.365091548614038;-0.41996892448535;-0.379177037809407;-0.632916111117186;-0.356589822623248;-0.188851928218692;0.536001573338237;4
bom sucesso;-0.607539600490739;-0.364219917612829;-0.340297065110531;-0.379739657436605;-0.0737335070446288;0.716688753193164;1.07948114631808;0.433785649742851;5
guarani das missoes;-0.396757387299221;-0.360152306273853;-0.3761494018292;-0.379739657436605;-0.341230528840152;0.550206597868506;-0.333117301625722;0.569591965191136;5
santa rita do novo destino;-0.537278862760233;-0.37438894596027;-0.368182215891718;-0.379739657436605;0.327512025648656;0.1617482354443;0.288426015469555;0.39983407088078;5
